BARCODE	CXCL14	GPR85	C12orf54	LINC01641
GTEX-1J8EW-0326-SM-CYPSX	52.39	0.07479	0.3745	0
GTEX-1J8EW-0426-SM-CYPSY	342	0.3756	2.848	0
GTEX-1J8EW-0526-SM-CYPRE	10.39	0.02809	0.6974	0
GTEX-1J8EW-0626-SM-CM2TY	3.405	0.7132	0.3745	0
GTEX-1J8EW-0926-SM-A9G33	2.933	0.2806	0.1537	0
GTEX-1J8EW-1026-SM-A96T7	97.06	0.2261	0.6604	0
GTEX-1J8EW-1126-SM-A96T8	73.88	0.2679	1.194	0
GTEX-1J8EW-1226-SM-A9G34	8.998	0.3911	1.004	0
GTEX-1J8EW-1326-SM-AHZ3S	126.3	0.1131	4.335	0
GTEX-1J8EW-1526-SM-CMKFZ	114.7	0.8514	0.4609	0
GTEX-1J8EW-1626-SM-C1YQ8	27.4	0.007458	0.02179	0
GTEX-1J8EW-1826-SM-C1YQW	1.646	0.9658	1.881	0
GTEX-1J8EW-1926-SM-CGQGR	1.216	0.02531	0.09504	0
GTEX-1J8EW-2226-SM-AHZ3T	33.24	0.09444	0.6098	0
GTEX-1J8EW-2426-SM-CE6T5	16.25	0.158	2.014	0
GTEX-1J8EW-2526-SM-CKZO2	296	0.1232	3.259	0
GTEX-1J8EW-2626-SM-CL53E	515.3	0.7068	0.3754	0
GTEX-1J8EW-2726-SM-CY8HR	1468	0.06427	0.4067	0
GTEX-1J8EW-2826-SM-A96T9	1302	1.054	0.3501	0
GTEX-1J8EW-3126-SM-AHZ3U	2.946	1.008	0.9196	0
GTEX-1J8JJ-0001-SM-EAZDE	0.7105	0.02306	0.0898	0
GTEX-1J8JJ-0006-SM-CNNOX	0.2147	0.02568	0.03751	0
GTEX-1J8JJ-0011-R5a-SM-D4P2G	32.84	6.242	0.2535	0
GTEX-1J8JJ-0011-R9a-SM-ACKVF	4.168	8.24	1.338	0
GTEX-1J8JJ-0126-SM-D3L93	45.31	0.02746	0.385	0
GTEX-1J8JJ-0226-SM-CL53I	3279	0.1278	0.56	0
GTEX-1J8JJ-0326-SM-CMKG6	1689	0.5864	0.5322	0
GTEX-1J8JJ-0426-SM-CMKG7	34.9	0.2685	0.7842	0
GTEX-1J8JJ-0526-SM-ARL8O	625.5	0.6039	5.357	0
GTEX-1J8JJ-0626-SM-ARZMQ	1068	0.1417	1.149	0
GTEX-1J8JJ-0726-SM-AHZ3E	103.4	0.215	1.418	0
GTEX-1J8JJ-0826-SM-AHZ3F	11.43	0.1026	4.685	0
GTEX-1J8JJ-0926-SM-ARZMR	0.2891	0.4042	1.771	0
GTEX-1J8JJ-1126-SM-CL55P	100.2	0.9947	0.596	0
GTEX-1J8JJ-1726-SM-C1YQG	66.32	0.04699	0.1029	0
GTEX-1J8JJ-2426-SM-D4P4A	9.667	0.3788	1.787	0
GTEX-1J8Q2-0006-SM-CNNOZ	0.2722	0.01977	0	0
GTEX-1J8Q2-0011-R10b-SM-D4P2C	56.48	3.94	1.551	0
GTEX-1J8Q2-0011-R11a-SM-A9SKI	1.945	2.277	0.2208	0
GTEX-1J8Q2-0011-R1a-SM-D4P2D	30.39	1.6	0.4367	0
GTEX-1J8Q2-0011-R2b-SM-EAZ2X	9.948	1.193	0.6546	0
GTEX-1J8Q2-0011-R3b-SM-ACKVG	75.27	2.305	0.9567	0
GTEX-1J8Q2-0011-R4a-SM-ADEHA	33.16	0.8253	0.2333	0
GTEX-1J8Q2-0011-R5b-SM-A9SKH	71.75	2.502	0.5405	0
GTEX-1J8Q2-0011-R6a-SM-CKZPG	45.6	2.791	0.4955	0
GTEX-1J8Q2-0011-R7a-SM-CKZPF	50.39	1.846	0.3308	0
GTEX-1J8Q2-0011-R8b-SM-D4P2E	9.245	2.575	0.5912	0
GTEX-1J8Q2-0126-SM-E9J2G	47.6	0.005669	0.3146	0
GTEX-1J8Q2-0526-SM-CM2RW	847.4	0.05768	0.5335	0
GTEX-1J8Q2-1026-SM-ARU8I	0.6039	0.8034	0.2691	0
GTEX-1J8Q2-1226-SM-A9G2W	0.2931	0.04383	0.05121	0
GTEX-1J8Q2-2226-SM-CM2TZ	48.26	0.6354	0.145	0
GTEX-1J8Q2-2626-SM-ACKWQ	652.9	0.06953	0.5416	0
GTEX-1J8Q2-2726-SM-A9G2X	123.8	0.3063	0.7534	0
GTEX-1J8Q2-3026-SM-CKZN8	94.4	2.683	1.206	0
GTEX-1J8Q3-0005-SM-CNNOY	0.2658	0.1413	0	0
GTEX-1J8Q3-0126-SM-C1YSI	78.3	2.74	0.2271	0
GTEX-1J8Q3-0226-SM-C1YR4	99.39	0.2602	0.456	0
GTEX-1J8Q3-0326-SM-CE6TD	12.79	0.2252	0.87	0
GTEX-1J8Q3-0526-SM-ARL8U	779.4	0.1523	0.1978	0
GTEX-1J8Q3-0626-SM-AHZ3V	4.388	0.01124	0.1313	0
GTEX-1J8Q3-0726-SM-AHZ3W	6.188	1.45	33.65	0
GTEX-1J8Q3-0926-SM-A96SU	1.359	0.6692	1.703	0
GTEX-1J8Q3-1026-SM-CGQED	2.929	0.9914	0.5265	0
GTEX-1J8Q3-1126-SM-ARU8N	16.88	0.6987	0.05831	0
GTEX-1J8Q3-1226-SM-CKZPT	0.676	0.09578	0.03291	0
GTEX-1J8Q3-1326-SM-CMKI1	126.6	0.5886	0.7577	0
GTEX-1J8Q3-1426-SM-CKZPU	78.24	0.006707	0.2939	0
GTEX-1J8Q3-1526-SM-CMKGB	814.3	0.3915	0.9149	0
GTEX-1J8Q3-1626-SM-CMKGC	636.7	0.1507	0.3773	0
GTEX-1J8Q3-1726-SM-CMKGD	61.5	0.7299	0.5036	0
GTEX-1J8Q3-1826-SM-A9SLJ	243.3	0.2788	1.461	0
GTEX-1J8Q3-1926-SM-C1YSJ	5.586	0.02793	0.136	0
GTEX-1J8Q3-2026-SM-CE6R3	11.65	0.1725	0.3359	0
GTEX-1J8Q3-2126-SM-ARU8O	18.15	0.2905	0.1463	0
GTEX-1J8Q3-2426-SM-CL53S	25.27	0.174	1.048	0
GTEX-1J8Q3-2526-SM-CNNQ4	143.8	0.07489	0.02083	0
GTEX-1J8QM-0006-SM-CNNP1	0.1107	0	0	0
GTEX-1J8QM-0126-SM-D3L9A	7.365	0.1717	1.16	0
GTEX-1J8QM-0226-SM-CYPSI	38.26	0.5561	0.5021	0
GTEX-1J8QM-0326-SM-CL53D	1.218	1.356	0.05094	0
GTEX-1J8QM-0426-SM-AHZ3X	0.2065	0.1983	0.03407	0
GTEX-1J8QM-0526-SM-AHZ3Y	1.453	0.3012	0.6307	0
GTEX-1J8QM-0726-SM-CE6RF	21.23	1.755	0.08137	0
GTEX-1J8QM-0826-SM-CJI2P	6.261	0.2167	0	0
GTEX-1J8QM-0926-SM-C1YQ9	92.58	1.406	0.2692	0
GTEX-1J8QM-1026-SM-C1YQA	272.4	0.1092	0.04909	0
GTEX-1J8QM-1126-SM-C1YQB	2.353	0.07155	0.05972	0
GTEX-1J8QM-1226-SM-CY8HI	9.758	0.1734	1.052	0
GTEX-1J8QM-1726-SM-A9G35	2.398	0.176	0.3672	0
GTEX-1J8QM-1826-SM-A96TA	236	0.3957	0.5843	0
GTEX-1J8QM-1926-SM-AHZ3Z	158.2	0.0676	4.871	0
GTEX-1J8QM-2026-SM-ARZMW	369.9	0.3005	2.587	0
GTEX-1J8QM-2126-SM-CYPSJ	247.7	0.05546	0.9721	0
GTEX-1J8QM-2226-SM-CYPSK	19.02	0	0.1926	0
GTEX-1J8QM-2326-SM-CYPSL	89.24	0.2481	0.4576	0
GTEX-1J8QM-2426-SM-A9SLS	728.2	0.06339	0.9876	0
GTEX-1J8QM-2626-SM-CYPSM	112.1	0.05347	1.978	0
GTEX-1JJ6O-0005-SM-DHXJ4	0.4081	0	0	0
GTEX-1JJ6O-0011-R11b-SM-EXUS2	15.93	5.19	0.3937	0
GTEX-1JJ6O-0011-R7b-SM-EXUTB	102.9	4.297	0.6574	0
GTEX-1JJ6O-0011-R9a-SM-EYYXP	11.03	1.482	1.656	0
GTEX-1JJ6O-0126-SM-E6CI8	460.8	0.02805	0.4642	0
GTEX-1JJ6O-0226-SM-E6CI9	313.2	0.221	0.3562	0
GTEX-1JJ6O-0326-SM-CYPSZ	88.97	0.3435	1.124	0
GTEX-1JJ6O-0426-SM-ARZMS	215.7	0.1753	0.09309	0
GTEX-1JJ6O-0526-SM-AHZ3G	4.643	3.486	62.29	0
GTEX-1JJ6O-0626-SM-AHZ3H	18.29	0.4458	2.06	0
GTEX-1JJ6O-0726-SM-CY8HS	3.003	0.2936	3.156	0
GTEX-1JJ6O-0826-SM-CXZJL	20.07	0.0193	0.09395	0
GTEX-1JJ6O-0926-SM-CYPT1	47.88	0.02037	0.119	0
GTEX-1JJ6O-1426-SM-CY8HT	62.34	0.2194	0.4384	0
GTEX-1JJ6O-1626-SM-CM2RM	47.61	0.2252	0.8412	0
GTEX-1JJ6O-1826-SM-CL53J	116	0.3551	0.8542	0
GTEX-1JJ6O-2126-SM-CNNP6	2.126	0.05405	0.03643	0
GTEX-1JJ6O-2226-SM-AHZ3I	26.12	0.5155	0.1017	0
GTEX-1JJ6O-2426-SM-ARU8J	246.5	0.09446	0.7883	0
GTEX-1JJ6O-2526-SM-AHZ3J	199.1	0.02482	0.03625	0
GTEX-1JJ6O-2726-SM-CNPOG	462.2	0.05527	0.3875	0
GTEX-1JJ6O-2826-SM-CNNP7	503.6	0.4196	0.2723	0
GTEX-1JJ6O-2926-SM-CE6RG	0.1715	0.4633	0.7642	0
GTEX-1JJ6O-3026-SM-C1YQH	14.29	4.83	0.4768	0
GTEX-1JJ6O-3126-SM-CNNP8	136.7	4.151	1.229	0
GTEX-1JJE9-0006-SM-CGQEB	0.4839	0.003465	0	0
GTEX-1JJE9-0226-SM-CY8HU	19.49	0.1648	1.192	0
GTEX-1JJE9-0326-SM-CL53Z	880	0.08412	1.014	0
GTEX-1JJE9-0426-SM-D4P2P	5.222	0.2407	1.655	0
GTEX-1JJE9-0726-SM-CNPOH	288.3	0.5381	1.921	0
GTEX-1JJE9-0926-SM-CNNP9	1.91	0.6268	0.359	0
GTEX-1JJE9-1226-SM-CNPOI	434	0.3953	0.586	0
GTEX-1JJE9-1426-SM-ARL8P	92.26	0.0432	0.2945	0
GTEX-1JJE9-1526-SM-CM2RR	168.6	0.566	0.5511	0
GTEX-1JJE9-2226-SM-CXZJM	262.7	0.1977	0.2476	0
GTEX-1JJE9-2326-SM-ARL8Q	440.6	0.5656	0.8895	0
GTEX-1JJE9-2426-SM-D3L8T	38.91	0.2424	0.6116	0
GTEX-1JJE9-2526-SM-ARU8K	9.002	0.0868	0.7836	0
GTEX-1JJE9-2626-SM-ARZMT	695.7	0.03252	0.7124	0
GTEX-1JJE9-2826-SM-CNNPB	0.4685	0.3999	1.111	0
GTEX-1JJE9-2926-SM-CY8HV	65.45	2.433	0.418	0
GTEX-1JJE9-3026-SM-CNNPA	11.98	3.679	0.3723	0
GTEX-1JJEA-0006-SM-DHXJ2	0.2719	0.01536	0.1346	0
GTEX-1JJEA-0011-R11a-SM-EXUTE	10.26	10.42	0.3436	0
GTEX-1JJEA-0011-R3b-SM-EXUTD	175.3	5.008	0.5725	0
GTEX-1JJEA-0011-R4a-SM-EXUTC	17.9	3.902	0.1611	0
GTEX-1JJEA-0011-R6a-SM-EXUS1	42.67	6.243	0.4941	0
GTEX-1JJEA-0126-SM-D3L8A	56.91	0.01931	0.0376	0
GTEX-1JJEA-0226-SM-COH2X	433.6	0.1274	0.4252	0
GTEX-1JJEA-0326-SM-CNPOT	1833	0.05234	0.3737	0
GTEX-1JJEA-0426-SM-COH2Y	158.6	0.2227	2.299	0
GTEX-1JJEA-0526-SM-D3L95	14.6	0.1393	0.5812	0
GTEX-1JJEA-0626-SM-D3L96	57.8	0.1799	0.9732	0
GTEX-1JJEA-0726-SM-CYPSN	303.8	0.2715	0.8224	0
GTEX-1JJEA-0826-SM-CL53T	9.362	0.08197	0.1268	0
GTEX-1JJEA-0926-SM-CYPSO	1.544	0.9055	0.1824	0
GTEX-1JJEA-1126-SM-CKZOC	7.474	0.7262	0.2143	0
GTEX-1JJEA-1526-SM-CNNPK	35.89	0.02779	0.01624	0
GTEX-1JJEA-1826-SM-ARU8P	1759	0.06208	0.6891	0
GTEX-1JJEA-1926-SM-AHZ41	45.52	3.535	91.16	0
GTEX-1JJEA-2526-SM-CY8HJ	15.61	0.1008	1.767	0
GTEX-1JJEA-2726-SM-ARL8V	625	0.391	1.523	0
GTEX-1JJEA-2826-SM-ARU8R	127.4	5.387	0.7048	0
GTEX-1JJEA-2926-SM-C1YSK	5.958	8.024	0.4833	0
GTEX-1JJEA-3026-SM-E9TIC	0.9438	0.4852	0.95	0
GTEX-1JK1U-0006-SM-DHXJ3	0.04497	0	0	0
GTEX-1JK1U-0126-SM-C1YQY	40.58	1.549	0.1321	0
GTEX-1JK1U-0226-SM-ARZMX	462.5	0.02914	0.2979	0
GTEX-1JK1U-0326-SM-CXZJH	77.62	0.1672	0.2376	0
GTEX-1JK1U-0426-SM-CYPSP	21.44	0.5263	0.4892	0
GTEX-1JK1U-0526-SM-CYPSQ	0.4929	0.09918	0.01525	0
GTEX-1JK1U-0626-SM-CKZOJ	3.363	0.8383	0.01376	0
GTEX-1JK1U-0726-SM-C1YPZ	8.026	3.473	47.37	0
GTEX-1JK1U-0826-SM-CM2S1	4.642	0.1006	0.2405	0
GTEX-1JK1U-0926-SM-AHZ43	5.971	0.9519	3.344	0
GTEX-1JK1U-1026-SM-AHZ44	31.99	0.06718	0.2048	0
GTEX-1JK1U-1126-SM-CY8HK	0.8515	0.5098	0.7306	0
GTEX-1JK1U-1226-SM-CNNPN	67.47	0.1581	0.03184	0
GTEX-1JK1U-1326-SM-AHZ45	22.81	0.06761	0.06583	0
GTEX-1JK1U-1426-SM-CNPOW	4.853	0.2563	0.9828	0
GTEX-1JK1U-1526-SM-AHZ46	31.94	0.1042	0.1282	0
GTEX-1JK1U-1626-SM-CY8HL	5.415	0.1201	0.2047	0
GTEX-1JK1U-1726-SM-CNNPM	192	0.1333	6.778	0
GTEX-1JK1U-1826-SM-ARL8W	115.8	0.2198	0.79	0
GTEX-1JK1U-1926-SM-CJI38	7.901	0.2325	0.4008	0
GTEX-1JK1U-2026-SM-CM2RZ	494.1	0.09022	0.56	0
GTEX-1JK1U-2126-SM-CNPOU	250.5	0.6605	0.1929	0
GTEX-1JK1U-2226-SM-CNNPL	20.29	0.0315	0.138	0
GTEX-1JK1U-2326-SM-CNPOV	5.389	0.08874	0.5508	0
GTEX-1JK1U-2426-SM-CYPSR	104.2	0.2031	1.291	0
GTEX-1JKYN-0006-SM-DHXJ5	0.1206	0.05366	0.06718	0
GTEX-1JKYN-0126-SM-AHZ4C	0.2936	0.3825	0.5995	0
GTEX-1JKYN-0226-SM-ARL9H	3.307	0.3088	0.7016	0
GTEX-1JKYN-0326-SM-AHZ4D	120.2	3.343	0.202	0
GTEX-1JKYN-0426-SM-CGQG2	0.4106	0.1327	0.06098	0
GTEX-1JKYN-0526-SM-CGQG3	33.14	1.665	0.07889	0
GTEX-1JKYN-0726-SM-ARZMY	357.7	0.496	0.439	0
GTEX-1JKYN-0826-SM-ARU8S	1321	0.09506	0.4628	0
GTEX-1JKYN-0926-SM-AHZ47	4.216	0.5583	0.7619	0
GTEX-1JKYN-1026-SM-CGQG4	2.778	0.5261	11.17	0
GTEX-1JKYN-1126-SM-CGQG5	70.5	0.3341	0.4461	0
GTEX-1JKYN-1226-SM-CGQG8	662.1	0.8663	0.2116	0
GTEX-1JKYN-1326-SM-CGQG9	759.6	0.3184	0.424	0
GTEX-1JKYN-1526-SM-CGQGA	37.92	0.1341	3.879	0
GTEX-1JKYN-1626-SM-ARU8T	8.476	0.2348	0.8574	0
GTEX-1JKYN-1726-SM-AHZ48	41.72	0.1974	0.07206	0
GTEX-1JKYN-1826-SM-ARZMZ	33.05	0.03432	0	0
GTEX-1JKYN-1926-SM-CMKH1	129.2	0.2496	1.493	0
GTEX-1JKYN-2026-SM-ARL9G	67.16	0.2555	0.5597	0
GTEX-1JKYN-2126-SM-ARU8W	5.156	0.7512	0.454	0
GTEX-1JKYN-2226-SM-ARZNE	13.92	0.2678	1.029	0
GTEX-1JKYN-2326-SM-CGQG7	86.83	0.05839	0.02436	0
GTEX-1JKYR-0005-SM-DHXL5	0.06744	0	0	0
GTEX-1JKYR-0126-SM-CNPOJ	1158	0.04322	0.3787	0
GTEX-1JKYR-0226-SM-CNPOK	465.2	0.3167	0.2576	0
GTEX-1JKYR-0326-SM-CNPOL	102.1	0.01295	0.1702	0
GTEX-1JKYR-0426-SM-CNPOM	168.3	0.2181	1.603	0
GTEX-1JKYR-0526-SM-ARZMU	72.54	0	0.4635	0
GTEX-1JKYR-0626-SM-ARL8R	1036	0.1298	0.3991	0
GTEX-1JKYR-0726-SM-AHZ3K	176	0.3656	1.177	0
GTEX-1JKYR-0826-SM-ARU8L	81.54	0.2878	0.4511	0
GTEX-1JKYR-0926-SM-CMKGJ	1466	0.2924	0.4033	0
GTEX-1JKYR-1026-SM-CGQGI	6.238	0.06422	0.0268	0
GTEX-1JKYR-1126-SM-CGQGJ	179	1.267	0.1165	0
GTEX-1JKYR-1226-SM-CM2S7	126.6	0.2384	0.1523	0
GTEX-1JKYR-1326-SM-ARU8M	37.63	0.127	0.03226	0
GTEX-1JKYR-1626-SM-AHZ3L	4.107	1.911	7.394	0
GTEX-1JKYR-1726-SM-C1YR6	47.98	0.436	4.676	0
GTEX-1JKYR-1926-SM-C1YR7	318.5	0.1148	0.3176	0
GTEX-1JKYR-2026-SM-CNPON	10.4	0.195	0.7464	0
GTEX-1JKYR-2126-SM-CNNPC	89.71	0.05673	9.148	0
GTEX-1JMLX-0006-SM-DHXJ6	0.4815	0.01224	0	0
GTEX-1JMLX-0011-R6b-SM-EXUT9	62.31	7.404	0.8038	0
GTEX-1JMLX-0011-R9a-SM-EYYXM	1.878	4.729	0.9074	0
GTEX-1JMLX-0126-SM-CMKG9	1103	0.3815	1.211	0
GTEX-1JMLX-0226-SM-CM2RO	1517	0.07985	0.05183	0
GTEX-1JMLX-0326-SM-CM2RP	59.64	0.1334	0.7601	0
GTEX-1JMLX-0426-SM-COH2Z	584.4	0.2987	3.394	0
GTEX-1JMLX-0526-SM-ARL8S	364.9	0.2968	0.6503	0
GTEX-1JMLX-0626-SM-ARL8T	2088	0.08326	0.3979	0
GTEX-1JMLX-0726-SM-AHZ3M	1.232	7.617	302.6	0
GTEX-1JMLX-0826-SM-CNNPP	51.44	0.2006	1.074	0
GTEX-1JMLX-0926-SM-CNNPQ	17.94	0.8068	0.6082	0
GTEX-1JMLX-1026-SM-D3L8U	171.8	0.2653	0.2296	0
GTEX-1JMLX-1126-SM-CXZJN	4.13	0.1148	1.174	0
GTEX-1JMLX-1226-SM-CY8HW	5.809	0.3705	1.082	0
GTEX-1JMLX-1326-SM-CXZJO	21.04	0.08625	0.3665	0
GTEX-1JMLX-1426-SM-CNNPO	503.8	2.674	0.567	0
GTEX-1JMLX-1526-SM-AHZ3N	155.6	0.06027	0.3521	0
GTEX-1JMLX-1626-SM-ARZMV	3.815	0.1669	0.02635	0
GTEX-1JMLX-1826-SM-CNPOX	11.39	0.3854	0.1862	0
GTEX-1JMLX-2026-SM-CMKGN	1040	0.79	1.86	0
GTEX-1JMLX-2126-SM-CL54B	8.583	0.1997	0.5086	0
GTEX-1JMLX-2226-SM-CNPOY	7.899	0.1695	0.6256	0
GTEX-1JMLX-2326-SM-CXZJP	133.8	0.1879	2.378	0
GTEX-1JMLX-2426-SM-CXZJQ	79.09	0.1279	0.2391	0
GTEX-1JMLX-2526-SM-CY8HX	10.16	0.2318	1.586	0
GTEX-1JMLX-2726-SM-CM2SB	39.34	0.3343	1.598	0
GTEX-1JMLX-2826-SM-C1YRH	85.75	0.8176	1.007	0
GTEX-1JMLX-2926-SM-CL54C	155	4.087	1.29	0
GTEX-1JMLX-3026-SM-EV79Q	7.673	5.665	0.229	0
GTEX-1JMOU-0006-SM-DHXJ7	0.2558	0.01084	0.03166	0
GTEX-1JMOU-0011-R11b-SM-EXUTA	2.806	6.043	0.5402	0
GTEX-1JMOU-0011-R3a-SM-EYYXN	148.5	3.605	1.315	0
GTEX-1JMOU-0126-SM-E9U53	86.64	0.5356	1.167	0
GTEX-1JMOU-0226-SM-CNNPD	0.8221	0.05224	0.01174	0
GTEX-1JMOU-0326-SM-ARL8X	7.93	0.2016	0.1664	0
GTEX-1JMOU-0526-SM-CNNPE	12.1	0.6845	0.2376	0
GTEX-1JMOU-1026-SM-CYPSS	302.6	0.2765	0.9691	0
GTEX-1JMOU-1126-SM-CYPST	149	0.7392	2.111	0
GTEX-1JMOU-1326-SM-CNPOO	27.08	0.1276	1.296	0
GTEX-1JMOU-1526-SM-CL54I	848.9	0.2398	0.5413	0
GTEX-1JMOU-2026-SM-CMKGU	43.27	0.5888	0.615	0
GTEX-1JMOU-2626-SM-AHZ49	0.5049	1.283	0.9373	0
GTEX-1JMOU-2726-SM-CY8IO	89.81	3.815	1.339	0
GTEX-1JMOU-2826-SM-EV79R	5.987	5.3	0.9453	0
GTEX-1JMPY-0006-SM-DHXJ8	0.2314	0	0.1718	0
GTEX-1JMPY-0126-SM-CJI39	164.7	0.3422	0.9995	0
GTEX-1JMPY-0226-SM-CKZOK	394.3	0.02192	0.09603	0
GTEX-1JMPY-0326-SM-CM2S2	288.4	1.566	0.3267	0
GTEX-1JMPY-0426-SM-C1YQ3	65.39	0.1902	0.1333	0
GTEX-1JMPY-0526-SM-CL54O	312.6	0.2397	1.457	0
GTEX-1JMPY-0726-SM-CE6RU	10.44	0.2914	0.1862	0
GTEX-1JMPY-0826-SM-AHZ4A	94.43	0.2159	1.577	0
GTEX-1JMPY-0926-SM-ARL92	16.78	0.688	0.4962	0
GTEX-1JMPY-1026-SM-ARZN1	14.6	0.5219	0.836	0
GTEX-1JMPY-1226-SM-CJI3A	54.22	0.04599	0.1151	0
GTEX-1JMPY-1326-SM-ARL8Y	838	0.05863	0.1522	0
GTEX-1JMPY-1426-SM-ARL8Z	934	0.2787	0.2873	0
GTEX-1JMPY-1526-SM-ARL91	96.18	0.6528	0.5085	0
GTEX-1JMPY-1626-SM-CMKGZ	65.6	0.3586	3.387	0
GTEX-1JMPZ-0006-SM-DHXJ9	0.02558	0.006502	0.01899	0
GTEX-1JMPZ-0011-R3a-SM-EYYWX	180.7	4.065	1.127	0
GTEX-1JMPZ-0011-R5b-SM-EYYWY	84.49	6.037	0.5031	0
GTEX-1JMPZ-0126-SM-CNPOZ	71.23	0.0638	0.2485	0
GTEX-1JMPZ-0226-SM-CNPP1	1174	0.171	0.5157	0
GTEX-1JMPZ-0426-SM-COH32	250.9	0.3355	2.509	0
GTEX-1JMPZ-0526-SM-CYPT2	119.1	0.276	0.5516	0
GTEX-1JMPZ-0626-SM-CY8HY	9.357	0.7364	1.187	0
GTEX-1JMPZ-0726-SM-CY8HZ	1251	0.2031	1.075	0
GTEX-1JMPZ-0926-SM-CXZJR	581.3	2.244	0.6403	0
GTEX-1JMPZ-1026-SM-CXZJS	15.72	0.1324	0.119	0
GTEX-1JMPZ-1126-SM-ARU8X	5.188	1.44	0.05068	0
GTEX-1JMPZ-1226-SM-ARU8Y	869.9	0.03663	0.1427	0
GTEX-1JMPZ-1426-SM-CJI3C	0.6178	0.09073	0.1223	0
GTEX-1JMPZ-1626-SM-COH31	23.25	0.1539	0.6293	0
GTEX-1JMPZ-1826-SM-CXZJT	193.1	0.2359	0.06777	0
GTEX-1JMPZ-1926-SM-E9TIT	3.713	0.2541	0.5301	0
GTEX-1JMPZ-2026-SM-C1YR8	56.06	0.2206	3.981	0
GTEX-1JMPZ-2326-SM-CE6RW	4.52	1.079	0.9356	0
GTEX-1JMPZ-2426-SM-C1YQP	796.9	0.5016	1.593	0
GTEX-1JMPZ-2626-SM-ARU8Z	30.99	0.7826	2.613	0
GTEX-1JMPZ-2726-SM-ARZNF	72.16	5.219	1.188	0
GTEX-1JMPZ-2826-SM-C1YRA	6.515	6.435	1.022	0
GTEX-1JMPZ-2926-SM-C1YRG	0.5454	0.7137	0.5699	0
GTEX-1JMQI-0005-SM-DHXJA	0.246	0.006949	0	0
GTEX-1JMQI-0226-SM-ARZN3	55.53	0.3531	2.66	0
GTEX-1JMQI-1026-SM-COH2U	703.6	0.7931	0.1041	0
GTEX-1JMQI-1126-SM-ARZN2	6.421	0.5343	0.681	0
GTEX-1JMQI-1726-SM-ARL93	1054	0.08363	0.6218	0
GTEX-1JMQI-1826-SM-ARL94	25.07	0.08898	0.5848	0
GTEX-1JMQI-2026-SM-CMKGP	574.9	0.5694	0.5534	0
GTEX-1JMQI-2126-SM-CM2SC	59.06	0.0338	0.1382	0
GTEX-1JMQI-2226-SM-CM2SD	1221	0.07665	1.311	0
GTEX-1JMQJ-0006-SM-DHXJD	0.07828	0.006633	0	0
GTEX-1JMQJ-0011-R11a-SM-EXOJY	1.619	9.206	0.4439	0
GTEX-1JMQJ-0011-R4b-SM-EXUT8	227.9	2.757	0.8405	0
GTEX-1JMQJ-0011-R5a-SM-EYYXO	73.27	6.11	0.3981	0
GTEX-1JMQJ-0126-SM-E6CI2	99.71	0	0.4258	0
GTEX-1JMQJ-0326-SM-D5OW1	882.1	1.084	0.362	0
GTEX-1JMQJ-0526-SM-CYPSU	2346	0.06955	0.447	0
GTEX-1JMQJ-0726-SM-CXZJJ	6.136	5.714	207.5	0
GTEX-1JMQJ-0826-SM-CNPP7	1722	0.07754	0.55	0
GTEX-1JMQJ-1026-SM-CNPP8	10.87	0.2506	0.8928	0
GTEX-1JMQJ-1126-SM-CY8HO	16.42	0.3413	1.139	0
GTEX-1JMQJ-1226-SM-D3L97	106.1	0.0493	1.257	0
GTEX-1JMQJ-1326-SM-D4P3B	81.65	0.1894	0.383	0
GTEX-1JMQJ-1726-SM-E9U4V	569.5	0.04594	0.08051	0
GTEX-1JMQJ-1926-SM-D4P3A	852.4	1.359	0.5109	0
GTEX-1JMQJ-2026-SM-CNPP9	139.9	0.3121	1.116	0
GTEX-1JMQJ-2126-SM-CNPPA	6.45	0.9672	0.1034	0
GTEX-1JMQJ-2426-SM-E9TIL	165.5	0.4717	0.6889	0
GTEX-1JMQJ-2526-SM-CY8HP	521.4	0.8752	0.2709	0
GTEX-1JMQJ-2626-SM-CY8HQ	6.525	0.9021	0.255	0
GTEX-1JMQJ-2926-SM-D5OV4	188.1	0.9317	0.5329	0
GTEX-1JMQJ-3126-SM-EV79G	1.675	5.384	0.622	0
GTEX-1JMQK-0005-SM-CNPOE	2.027	0	0	0
GTEX-1JMQK-0011-R2a-SM-EYYXQ	21.97	3.494	0.3111	0
GTEX-1JMQK-0011-R7b-SM-EXUTF	80.6	3.985	0.4541	0
GTEX-1JMQK-0126-SM-CM2S3	55.82	0.2543	0.2599	0
GTEX-1JMQK-0226-SM-CL543	946.3	0.1528	0.2008	0
GTEX-1JMQK-0326-SM-ARZN5	20.53	0	0.1783	0
GTEX-1JMQK-0426-SM-CL544	296.2	0.1973	1.276	0
GTEX-1JMQK-0526-SM-CM2S4	1.207	0.05383	0.4403	0
GTEX-1JMQK-0626-SM-D4P2R	1.262	0.4946	0.08456	0
GTEX-1JMQK-0926-SM-ARL96	76.19	1.423	0.1452	0
GTEX-1JMQK-1126-SM-CXZJW	244.5	1.365	0.2427	0
GTEX-1JMQK-1226-SM-D4P2S	1244	0.0512	0.04985	0
GTEX-1JMQK-1326-SM-CNPOR	817.7	0.4383	0.239	0
GTEX-1JMQK-1826-SM-CY8I1	8.07	0.4612	0.2413	0
