p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
0.0766885024493021	0.00223693672211311	0.446	0.37	1	FGFR1OP2	FALSE
0.0767436266911284	-0.082612677706501	0.213	0.227	1	SPAG5	FALSE
0.0768862412465913	-0.114680689429134	0.394	0.388	1	DCAF8	FALSE
0.0768945190756499	0.0166609006646181	0.562	0.479	1	MIB1	FALSE
0.077126910431375	-0.00424257806352804	0.133	0.108	1	SULT1E1	FALSE
0.0772138588099136	-0.0112638780684388	0.371	0.312	1	ABHD10	FALSE
0.0772426089697886	-0.11426196861124	0.349	0.343	1	ZNF506	FALSE
0.0772904400381956	-0.000706977590519076	0.582	0.492	1	CAMKMT	FALSE
0.0773876208007831	-0.0127753358043674	0.401	0.335	1	CCDC102B	FALSE
0.0774955246071758	-0.00879065777339738	0.383	0.324	1	FXR1	FALSE
0.0775389504410457	0.000501426961916462	0.269	0.226	1	ZNF414	FALSE
0.0775680000070385	-0.000234927478429015	0.379	0.314	1	SNX16	FALSE
0.0775976182135026	-0.0184465063511426	0.459	0.377	1	PFKFB2	FALSE
0.0777480900521346	-0.0111218247574786	0.463	0.387	1	UBAP2	FALSE
0.07781699581756	-0.114085470669185	0.425	0.405	1	NFKBIB	FALSE
0.0780142163992048	-0.00621754374750502	0.137	0.111	1	MEAF6	FALSE
0.0780556164067035	-0.00764850357268382	0.214	0.178	1	GRIA4	FALSE
0.0781099331023003	-0.0163101672780691	0.505	0.423	1	CCNH	FALSE
0.0781695774647488	-0.0111818060698473	0.187	0.154	1	SPATA20	FALSE
0.0783295017332149	-0.00248982660456892	0.108	0.086	1	RIT1	FALSE
0.0784992602292614	-0.00930093312303004	0.463	0.393	1	TEC	FALSE
0.0786002157955048	5.1052009727659e-05	0.625	0.524	1	RUVBL1	FALSE
0.0788203396407744	-0.0136770389306157	0.231	0.191	1	ATL3	FALSE
0.0788534239967781	-0.0211768428382749	0.372	0.304	1	ARMC1	FALSE
0.0789405561952932	-0.00504176199978779	0.517	0.44	1	CDKN2C	FALSE
0.0789458426492594	-0.00496845662857204	0.524	0.443	1	SIAH2	FALSE
0.0790746326831171	-0.00852508327724941	0.144	0.117	1	ZNF287	FALSE
0.0790958239769617	-0.0139324978608782	0.426	0.355	1	ZNF398	FALSE
0.0790987801248488	-0.0240116589875536	0.334	0.279	1	ZFP41	FALSE
0.0792313821820109	-0.0154036392505977	0.152	0.124	1	SLIT2	FALSE
0.0792975292166494	-0.00982133311580435	0.418	0.35	1	CASC1	FALSE
0.0793542883962305	-0.0151377681895781	0.183	0.15	1	ALG1	FALSE
0.0794342846387869	-0.0085116166089583	0.115	0.092	1	RNF32	FALSE
0.0794436388039741	-0.121069163482061	0.382	0.367	1	TMEM238	FALSE
0.0794969452102876	-0.000664223391688146	0.332	0.277	1	PMM2	FALSE
0.0795081605826903	-0.0150074322361214	0.298	0.247	1	NUDT9	FALSE
0.0795785006493258	-0.00654871649049216	0.152	0.123	1	SLC16A14	FALSE
0.0796684838942091	0.00577354566049021	0.14	0.115	1	ZNF354C	FALSE
0.0797094649735876	-0.0243510530889914	0.376	0.313	1	MRPS9	FALSE
0.0797271410301345	-0.0153243437784354	0.314	0.262	1	C2orf44	FALSE
0.0797451789591586	-0.00507014701559072	0.169	0.139	1	MFNG	FALSE
0.0797736423393744	-0.00219571339545627	0.225	0.187	1	RPL10A	FALSE
0.0798305380276335	-0.0131859636889349	0.339	0.281	1	SMPD1	FALSE
0.0798608361309667	-0.0241253378579964	0.252	0.207	1	FAM73B	FALSE
0.0798673668823696	-0.0197925898182577	0.537	0.444	1	CXorf40A	FALSE
0.0799003519966155	-0.0014957304572967	0.157	0.13	1	MCMDC2	FALSE
0.0799010388974689	0.0109312443380659	0.549	0.461	1	ENKUR	FALSE
0.0799689057670615	-0.0214595791450811	0.344	0.284	1	EIF3E	FALSE
0.0799822180462225	-0.0233568117428047	0.203	0.166	1	C5orf45	FALSE
0.0800112312587808	-0.122662522536735	0.252	0.255	1	ZNF302	FALSE
0.0801526543154484	-0.00169193807682741	0.152	0.124	1	CARD9	FALSE
0.0802859881935996	-0.000685552318192201	0.163	0.135	1	IRGM	FALSE
0.0803599594693612	-0.123571653714169	0.362	0.354	1	KLHL26	FALSE
0.0804298010491485	-0.0242911521414498	0.17	0.137	1	KRTCAP2	FALSE
0.0804333148611816	-0.031373753424227	0.402	0.33	1	PATL1	FALSE
0.0804448713238259	-0.0991602677510253	0.289	0.292	1	SHPK	FALSE
0.0806594907394754	-0.0061568812322654	0.123	0.099	1	ZNF561	FALSE
0.0806689978714907	-0.0176120793398928	0.509	0.429	1	LRRD1	FALSE
0.080784959022608	-0.00511253653877497	0.516	0.424	1	CDK16	FALSE
0.0808159602954148	-0.0219815123404509	0.362	0.3	1	FAM120A	FALSE
0.0809198214397071	0.0145948329397045	0.96	0.915	1	HIVEP2	FALSE
0.0809854481089156	-0.0186408887166223	0.183	0.149	1	C21orf119	FALSE
0.0810996539591924	-0.0921853678981661	0.16	0.174	1	PET100	FALSE
0.0811197737899344	-0.101828319818272	0.636	0.594	1	USP1	FALSE
0.0811387494820325	-0.107437724185961	0.456	0.441	1	RPRD2	FALSE
0.081165990713157	-0.0168064042398146	0.503	0.421	1	IFT74	FALSE
0.0811848418668242	0.00664243490430932	0.106	0.085	1	ZNF34	FALSE
0.0811926828277573	-0.119530479990269	0.511	0.468	1	FAM72D	FALSE
0.0813234310139413	0.00574044313949673	0.509	0.432	1	POLR3E	FALSE
0.0813934951643428	-0.0210962848190601	0.361	0.297	1	CKAP2L	FALSE
0.0814459978807201	-0.0103313394889643	0.289	0.243	1	HBG2	FALSE
0.0815321322872347	-0.0109616897296153	0.174	0.143	1	DOCK7	FALSE
0.0815332239089498	0.000883752414517408	0.12	0.097	1	TRIM47	FALSE
0.0815432634916277	-0.102116661513516	0.234	0.241	1	AP2S1	FALSE
0.0815567143786712	-0.107035732407019	0.264	0.27	1	N6AMT1	FALSE
0.08156654888056	-0.0297047161051408	0.361	0.298	1	AAAS	FALSE
0.0815769773021494	-0.0183939674827027	0.409	0.34	1	CELF6	FALSE
0.0816475285732773	-0.0195171922165919	0.234	0.193	1	TTC8	FALSE
0.0817040691074051	-0.0163772268322666	0.24	0.2	1	RP11-1012A1.4	FALSE
0.0817058544163365	0.0088578457263051	0.71	0.622	1	PJA2	FALSE
0.0818694677046919	-0.00734673218068937	0.345	0.291	1	ULK2	FALSE
0.0818748021143609	0.00320015712818233	0.631	0.532	1	ABI1	FALSE
0.0819709993838588	0.00171652727990002	0.146	0.12	1	TUB	FALSE
0.0820343794921218	-0.0195352448866753	0.164	0.134	1	ANLN	FALSE
0.082084679637474	-0.00167636625903284	0.193	0.162	1	CNGA1	FALSE
0.0822192004575208	-0.0165843928675597	0.172	0.142	1	UPF1	FALSE
0.0822663467278227	-0.116910234133672	0.608	0.575	1	NELL2	FALSE
0.0823770583937064	-0.00978168087927184	0.116	0.092	1	C10orf2	FALSE
0.0823792274859693	-0.000550965402977777	0.101	0.081	1	CD52	FALSE
0.0824586308560427	-0.00147973464326978	0.287	0.244	1	HIST1H3B	FALSE
0.0825607014310702	0.00122936497768483	0.149	0.123	1	NDUFS4	FALSE
0.0825669637018891	-0.00652020763687899	0.509	0.425	1	ARRDC4	FALSE
0.0825789626500034	-0.0161901503005104	0.159	0.13	1	WDFY4	FALSE
0.0826799937934688	-0.0075789409193166	0.199	0.166	1	AANAT	FALSE
0.0827615968952918	-0.00449157593260208	0.244	0.203	1	GIT2	FALSE
0.0829125111839194	-0.0169424270444245	0.251	0.208	1	MTFR2	FALSE
0.0830130728631972	0.00422229731757467	0.178	0.149	1	HIST1H2AB	FALSE
0.0831237592388313	0.000402659517855064	0.155	0.127	1	TYRO3	FALSE
0.0831832992397659	-0.0107668831857364	0.462	0.39	1	UNC45A	FALSE
0.0832437303812437	-0.0281634363744893	0.429	0.353	1	TPGS2	FALSE
0.0833222727057615	-0.111346986090985	0.436	0.417	1	MAMSTR	FALSE
0.0833570043640692	-0.00998749058218767	0.306	0.254	1	BLOC1S5	FALSE
0.0833962208580793	-0.0910520252220009	0.257	0.267	1	LIN37	FALSE
0.0834648493272614	-0.0170448954893341	0.307	0.255	1	RNF123	FALSE
0.0834876715080803	-0.00792720196265564	0.153	0.126	1	PDP2	FALSE
0.0835089258971149	-0.013218522557415	0.283	0.236	1	MFN1	FALSE
0.0836531791912527	-0.0190659134393878	0.416	0.342	1	FAM162A	FALSE
0.0837629230040567	-0.0253709506218676	0.247	0.203	1	DYNC1H1	FALSE
0.0837651940745408	-0.0147806880151759	0.183	0.149	1	HIST1H1E	FALSE
0.0837798648439014	-0.000497282726419801	0.498	0.411	1	GSTA4	FALSE
0.083869191984002	-0.106048225707605	0.386	0.384	1	RP11-455G16.1	FALSE
0.0839041288061613	-0.12638021216122	0.439	0.414	1	GPR108	FALSE
0.0839364512033193	-0.0227033571963704	0.175	0.143	1	NDUFB1	FALSE
0.0839397527677355	-0.00699980593554306	0.147	0.121	1	CERS2	FALSE
0.0839778860110758	-0.0125557918987856	0.276	0.23	1	BLCAP	FALSE
0.0840370562833494	-0.00691439459369059	0.524	0.438	1	CBR4	FALSE
0.0840625005798237	-0.038198406819883	0.42	0.344	1	NCAPD3	FALSE
0.0840802340424442	-0.0074404601661725	0.56	0.467	1	SAP130	FALSE
0.0841357110450441	-0.0650731969601171	0.116	0.133	1	C1QBP	FALSE
0.0844672549765005	-0.00266515757158281	0.345	0.286	1	IGSF8	FALSE
0.0845061228152678	-0.011297561018127	0.382	0.318	1	KIAA0895L	FALSE
0.0845492687130111	-0.00498229190860588	0.508	0.426	1	TTF2	FALSE
0.0847211841057019	-0.0315100999760298	0.225	0.185	1	TOMM7	FALSE
0.0847901553267544	-0.0788468560513024	0.17	0.186	1	FGD2	FALSE
0.0850479687553827	0.0080874898299621	0.502	0.425	1	METTL25	FALSE
0.0850494942669614	-0.0176479221540147	0.38	0.314	1	SLC35B4	FALSE
0.0851214420444943	-0.115156276696248	0.536	0.501	1	C4orf21	FALSE
0.0851491150344115	0.0130226084114393	0.589	0.513	1	MYC	FALSE
0.0851598747087796	-0.0150570465857037	0.255	0.213	1	GSTCD	FALSE
0.0851714613714861	-0.0342379451457246	0.36	0.294	1	HIST1H2AD	FALSE
0.0854679267933006	-0.0227858486479349	0.324	0.27	1	AP4S1	FALSE
0.0855011295738885	-0.01159089022333	0.492	0.409	1	PSMB1	FALSE
0.0855158409117449	-0.010098607731462	0.206	0.172	1	PROX1	FALSE
0.0856248551441728	0.0200646886116584	0.909	0.853	1	CD44	FALSE
0.0857440221602773	-0.00467151138765542	0.138	0.113	1	XKR8	FALSE
0.085744189953441	-0.0102461015924767	0.354	0.295	1	NT5DC2	FALSE
0.0857977945788442	-0.03097557508468	0.451	0.375	1	FBXL5	FALSE
0.0858130591248325	-0.0256120366330548	0.351	0.289	1	ELP2	FALSE
0.0860179002523265	0.00964365229232689	0.605	0.509	1	STK24	FALSE
0.0860479597169662	-0.0233286367724168	0.386	0.318	1	SREBF2	FALSE
0.0861886658346338	-0.0304862162038595	0.418	0.345	1	TXNDC9	FALSE
0.0861933289324785	-0.0217201753180092	0.518	0.433	1	COX7A2L	FALSE
0.0862160950438696	-0.108222800855677	0.439	0.423	1	DIP2B	FALSE
0.0862846989606705	-0.0187937571146523	0.257	0.215	1	RAB35	FALSE
0.0864631177538542	-0.0213558351295058	0.262	0.219	1	RPS6KA1	FALSE
0.0865430083097435	-0.0151765811233337	0.107	0.085	1	C22orf23	FALSE
0.0865567767565798	-0.0265059468111939	0.315	0.26	1	GPR155	FALSE
0.0866497553804745	-0.113215031628099	0.387	0.382	1	ZNF790	FALSE
0.0867163462877453	-0.0106710059493624	0.12	0.096	1	ETHE1	FALSE
0.0868000233049819	-0.0224095487165292	0.234	0.192	1	GEMIN2	FALSE
0.0868360113947999	0.0103377437336869	0.626	0.528	1	USP9X	FALSE
0.0869901011582008	-0.106568805519171	0.309	0.31	1	MRPS12	FALSE
0.0869916844801044	-0.100752150284574	0.394	0.38	1	AC010642.1	FALSE
0.0871128466564545	0.00464825071656769	0.117	0.095	1	GTF3C3	FALSE
0.0872274441377144	-0.0150866998474846	0.38	0.315	1	GOLGA5	FALSE
0.0872648348564983	-0.0102462190244249	0.521	0.432	1	METTL21A	FALSE
0.0873110092885157	-0.0909003893766634	0.226	0.235	1	UQCRH	FALSE
0.0873178711226795	-0.0143158116767852	0.218	0.182	1	LRSAM1	FALSE
0.0874096821344211	0.000401645695942254	0.569	0.475	1	PPP1R21	FALSE
0.0874852183027849	-0.00157840786473704	0.116	0.094	1	TXNDC5	FALSE
0.0875183766316147	-0.0218004004520909	0.366	0.3	1	CCT2	FALSE
0.0875481298172339	-0.0157365166285214	0.172	0.142	1	RP11-108K14.8	FALSE
0.0876995835616345	0.00208468769942305	0.229	0.194	1	FUT11	FALSE
0.0877663485960338	-0.018097935562972	0.341	0.284	1	ANAPC10	FALSE
0.0878695151909933	0.00984293503783673	0.57	0.493	1	ELK3	FALSE
0.0880173816412828	-0.0276076945950485	0.411	0.34	1	PRKDC	FALSE
0.0880451555178582	-0.0167151068181194	0.211	0.176	1	NTN1	FALSE
0.088062416080438	0.0108308248365034	0.677	0.588	1	GM2A	FALSE
0.088087980820736	-0.0137364652750586	0.238	0.196	1	NUP35	FALSE
0.0880999034286784	-0.00368697140337748	0.138	0.112	1	BAK1	FALSE
0.0882198263949111	-0.0164364594057898	0.231	0.19	1	STOML1	FALSE
0.0882206800260554	-0.0135560355021072	0.128	0.103	1	KIAA1522	FALSE
0.0882554223262187	-0.120660327222343	0.374	0.365	1	B3GNTL1	FALSE
0.0882563091800687	-0.0261988218648792	0.244	0.201	1	LMAN2	FALSE
0.0882635315172763	-0.0885786087858735	0.898	0.834	1	PTPRC	FALSE
0.0882776618990684	-0.0640751991085515	0.087	0.104	1	ZNF483	FALSE
0.0883266830667105	-0.0185915505625953	0.164	0.134	1	GLE1	FALSE
0.0884803052597543	-0.0115692379215069	0.175	0.145	1	PKN1	FALSE
0.0884900702175129	-0.0144311169554381	0.187	0.155	1	METTL10	FALSE
0.0885531628634878	-0.0109863123046854	0.444	0.368	1	MGME1	FALSE
0.0885584508739752	-0.0264268073030362	0.203	0.166	1	DDX19A	FALSE
0.0886188744896524	-0.00318647100900005	0.383	0.32	1	ATAD1	FALSE
0.0886753021471555	0.0128265728005925	0.538	0.459	1	SUCLA2	FALSE
0.0887372572441364	-0.0220114759553928	0.385	0.327	1	RNF20	FALSE
0.0888193825092254	-0.00100925466359336	0.102	0.082	1	KRBA2	FALSE
0.0888338730265816	-0.00342193220329456	0.547	0.455	1	CDC25C	FALSE
0.0888504774444437	0.0110874601346527	0.734	0.634	1	TPD52	FALSE
0.0889094335190442	0.00918816693177038	0.36	0.302	1	KLHDC10	FALSE
0.0889585960105695	-0.0304164345820347	0.323	0.265	1	C1QTNF6	FALSE
0.0890204777580161	-0.00737810619824375	0.305	0.257	1	SNX2	FALSE
0.0891063888610227	-0.106278059330424	0.307	0.31	1	PRR13	FALSE
0.0891633565906361	-0.0040402197669428	0.553	0.463	1	TRIP12	FALSE
0.0891940237758693	-0.0126721621835254	0.485	0.401	1	ZNF33A	FALSE
0.0891985401975045	-0.0330787864898399	0.386	0.317	1	ADAT1	FALSE
0.0893170668136186	-0.0132723052596773	0.507	0.43	1	TSPAN2	FALSE
0.0893501711562757	-0.00985909914800773	0.168	0.138	1	TBL3	FALSE
0.0893581372601101	-0.0151906837588742	0.205	0.168	1	MRPL13	FALSE
0.089358320890809	0.000392478981619232	0.144	0.119	1	HDAC10	FALSE
0.0893788449998153	-0.00857316515640899	0.211	0.176	1	RPUSD2	FALSE
0.0894104566245063	0.00422984958010109	0.113	0.091	1	ZNF625	FALSE
0.0894827050449054	-0.0183146159854198	0.223	0.185	1	DAGLA	FALSE
0.0895015866051066	-0.00202445327710998	0.114	0.092	1	C1orf56	FALSE
0.0895686843531586	-0.101988756199369	0.28	0.283	1	CYB561D2	FALSE
0.0896630077821244	0.0230897495943245	0.852	0.785	1	CBLB	FALSE
0.0897865033057929	-0.00852212523430151	0.284	0.239	1	DNAJA2	FALSE
0.0899635159217088	-0.0220933526510658	0.24	0.199	1	RAN	FALSE
0.0899648558056226	-0.0253053372875672	0.201	0.167	1	LXN	FALSE
0.0900225981545908	-0.0227640968148024	0.178	0.146	1	NOL10	FALSE
0.09008416352955	-0.027835303865174	0.228	0.187	1	C7orf31	FALSE
0.0900957542330048	-0.0152646195268477	0.494	0.413	1	FBXO48	FALSE
0.0901374359224614	0.0194486876973341	0.143	0.118	1	RFC5	FALSE
0.0901409157663758	-0.00523850089042158	0.13	0.106	1	FAM122B	FALSE
0.0901465687206706	-0.0237775047877524	0.437	0.362	1	UCHL5	FALSE
0.0901762746944713	-0.013077758401127	0.234	0.197	1	RP11-20I23.1	FALSE
0.0902895733702225	0.00219009087131539	0.359	0.301	1	BPHL	FALSE
0.0903148836071623	-0.0174952133521598	0.138	0.112	1	NEURL1B	FALSE
0.0904478227566971	-0.011684639294986	0.153	0.125	1	KIF3C	FALSE
0.0904628516400605	-0.0101099208363	0.517	0.435	1	CD47	FALSE
0.0905164076973967	-0.00829877394876855	0.424	0.348	1	ASUN	FALSE
0.0905225548246633	-0.0312438089584628	0.106	0.084	1	TMEM178B	FALSE
0.0905463151006602	0.00580698705346716	0.816	0.73	1	IQGAP2	FALSE
0.0905503023270327	-0.0232972648334746	0.178	0.149	1	KCNMA1	FALSE
0.0905662158010902	-0.00893287175453772	0.126	0.103	1	RBP5	FALSE
0.0905986189854357	-0.00221317345764405	0.637	0.533	1	SMG7	FALSE
0.0906236254361602	-0.0251685444055075	0.401	0.333	1	PSMA3	FALSE
0.0906355846533404	-0.0930786796056161	0.172	0.184	1	HIST1H2AL	FALSE
0.0906697576144548	-0.11314583784467	0.714	0.659	1	RHOF	FALSE
0.0907630673775223	-0.00527575685472681	0.113	0.092	1	B3GAT2	FALSE
0.090898603790243	-0.019134157208274	0.264	0.22	1	SPTLC1	FALSE
0.0909481883313632	-0.00831727323543482	0.152	0.124	1	PQLC2	FALSE
0.0910380827106468	0.00387870612252331	0.157	0.131	1	TTLL6	FALSE
0.0911044579993363	-0.0104759721322773	0.311	0.26	1	TIGD2	FALSE
0.0914231296305436	-0.025976133585769	0.349	0.289	1	FANCF	FALSE
0.0917460682910101	-0.00178850823178878	0.136	0.111	1	RPS21	FALSE
0.0918292332992538	-0.0218343188477521	0.131	0.105	1	MDH2	FALSE
0.091870934055468	-0.0266868243526302	0.297	0.247	1	MMD	FALSE
0.091874670816375	0.00344252108821952	0.326	0.279	1	GOLPH3	FALSE
0.0918831197580666	-0.0136200112599754	0.366	0.308	1	SRPR	FALSE
0.0920691791741175	-0.00256335913538064	0.714	0.605	1	PIK3R5	FALSE
0.092360000953118	-0.0232765965659942	0.228	0.188	1	KIDINS220	FALSE
0.0923812982416993	0.00333742995514241	0.552	0.474	1	LIN54	FALSE
0.092473467888587	-0.0184630664607509	0.244	0.201	1	HIST1H2BH	FALSE
0.0926278357075254	-0.00477689496831235	0.514	0.431	1	CHCHD3	FALSE
0.0926671581902098	-0.106326901222449	0.259	0.265	1	THEM4	FALSE
0.092696614479187	-0.00982041363333902	0.329	0.273	1	MYL12B	FALSE
0.0927557064186867	-0.00335497871640686	0.138	0.113	1	ZNF625-ZNF20	FALSE
0.0927944633198785	7.63019037512969e-05	0.613	0.514	1	STXBP5	FALSE
0.0928614325300469	-0.0223599074074592	0.43	0.357	1	MCCC1	FALSE
0.0929262304564711	0.0124104270444706	0.446	0.371	1	SKIV2L2	FALSE
0.0930548598000028	-0.00268461943201895	0.103	0.083	1	LZIC	FALSE
0.0930830223300176	-0.0922528570770345	0.136	0.15	1	PDE3A	FALSE
0.0930892959886286	-0.0242780897799414	0.355	0.296	1	RSL24D1	FALSE
0.0931168792021751	0.000678104838204074	0.732	0.63	1	PDE4DIP	FALSE
0.0931559489282999	-0.0157318646383996	0.444	0.37	1	RWDD1	FALSE
0.0932136682705354	-0.00527616926664698	0.432	0.367	1	C12orf73	FALSE
0.0932440360215385	-0.0297342430162003	0.395	0.325	1	PGM1	FALSE
0.0934114339206512	-0.00445045142216308	0.116	0.094	1	TRPM2	FALSE
0.0934288738614697	-0.00144157858721219	0.113	0.091	1	MST1	FALSE
0.0934561477053631	-0.0174190926394696	0.168	0.139	1	PRB2	FALSE
0.0935064478724275	-0.0232988531856876	0.33	0.275	1	APOO	FALSE
0.0935681280128099	-0.0196967183619338	0.245	0.202	1	NUP107	FALSE
0.0936456334331533	0.0210479820783065	0.709	0.623	1	MGAT4A	FALSE
0.0938092122738938	0.00495486405587764	0.513	0.435	1	PICALM	FALSE
0.0938695494846516	-0.0169156041919238	0.306	0.255	1	TRIM8	FALSE
0.0938795179730281	-0.0021820591194921	0.574	0.477	1	RP11-156E8.1	FALSE
0.0939557875611059	-0.0962251833629855	0.847	0.81	1	CCDC88C	FALSE
0.0940215776169749	-0.0940458476046407	0.229	0.24	1	PIP5K1A	FALSE
0.0941777069816027	-0.0257424823626044	0.231	0.19	1	ARMC6	FALSE
0.0942950366477403	-0.0129539585976197	0.17	0.14	1	DTX3L	FALSE
0.0943982200600818	-0.0293902498682319	0.4	0.33	1	RB1CC1	FALSE
0.0945591881950074	-0.0797496323402217	0.167	0.182	1	CTB-129P6.11	FALSE
0.0946130445602175	-0.00931120791998286	0.514	0.429	1	LAP3	FALSE
0.0948310731652883	-0.0196148021361093	0.554	0.464	1	YME1L1	FALSE
0.0948406258289397	-0.0288403380296181	0.136	0.111	1	ITGB5	FALSE
0.0949324388533732	-0.113248296673877	0.39	0.372	1	ZNF384	FALSE
0.0952043728938277	-0.00415478091273447	0.213	0.178	1	SLC35C1	FALSE
0.0952141632266102	-0.024367749982119	0.364	0.304	1	ENO1	FALSE
0.0952586459017086	-0.0195993190568501	0.345	0.287	1	WDR6	FALSE
0.0952932331847439	0.00193641373862452	0.131	0.108	1	SPTLC3	FALSE
0.0953309606845811	-0.0102694364650869	0.21	0.177	1	JOSD1	FALSE
0.0956310311165053	-0.00425476832473126	0.177	0.148	1	DUSP8	FALSE
0.0956510395552532	0.00303827917572042	0.657	0.56	1	SBDS	FALSE
0.0956658821520681	-0.115362116058647	0.389	0.371	1	NUDT2	FALSE
0.0956793282199937	-0.013114318227487	0.205	0.171	1	MRPS11	FALSE
0.0957882110981815	-0.0121503086045588	0.139	0.113	1	LRRC46	FALSE
0.0958369927926929	-0.00948952149803739	0.592	0.505	1	ISG20	FALSE
0.0958606134366778	-0.0244844955980287	0.243	0.199	1	DNTTIP2	FALSE
0.0958655257934327	-0.0127500198716831	0.268	0.223	1	RPS3	FALSE
0.0959642836396907	-0.0199183024706288	0.199	0.164	1	URM1	FALSE
0.096000296387021	-0.0181781824383605	0.18	0.149	1	CCDC127	FALSE
0.0960702874113127	-0.0213058707484308	0.171	0.141	1	PAXIP1	FALSE
0.0960947983231475	-0.0159125230860839	0.424	0.352	1	USP39	FALSE
0.0961157895753169	-0.030510314608531	0.107	0.087	1	HS3ST5	FALSE
0.096253315578799	-0.135231937967501	0.652	0.591	1	CAMTA1	FALSE
0.09629529156231	-0.0239130007846322	0.502	0.427	1	LCORL	FALSE
0.0963031416293106	0.00198209651178416	0.306	0.258	1	MAPK9	FALSE
0.0963725483483645	-0.0307593661649458	0.278	0.233	1	TMEM199	FALSE
0.0965468223853563	-0.0189914508339308	0.485	0.409	1	GALK2	FALSE
0.0966018476033807	-0.093036794941689	0.625	0.577	1	CACYBP	FALSE
0.0966165096894084	-0.0108162691664732	0.195	0.163	1	GRASP	FALSE
0.0966924895920316	-0.00981712755959813	0.177	0.147	1	EXOSC6	FALSE
0.0966980400259583	-0.0117348747820647	0.187	0.155	1	CAPN15	FALSE
0.0967698265584543	-0.0358163982537002	0.222	0.181	1	MED10	FALSE
0.0967851882926863	-0.000985678787202793	0.549	0.459	1	CENPT	FALSE
0.0968041727330612	-0.111409757610813	0.282	0.285	1	PFKM	FALSE
0.096823087212135	-0.016302407620582	0.302	0.25	1	EGLN1	FALSE
0.0968534053135036	-0.105048792824723	0.389	0.375	1	PAN2	FALSE
0.0968837590983561	-0.00347898474342348	0.129	0.105	1	SURF6	FALSE
0.0970050903218362	0.00456339803008723	0.132	0.108	1	PGGT1B	FALSE
0.0970603750273647	-0.012784035615271	0.215	0.179	1	RCBTB1	FALSE
0.0971228721902422	-0.0203184945479515	0.29	0.241	1	TRAF3	FALSE
0.097132084967637	-0.0121579280174591	0.38	0.32	1	PTPN22	FALSE
0.0971433806928389	-0.0955408328570554	0.593	0.551	1	CCNK	FALSE
0.0971520529153939	-0.0195913143612523	0.326	0.273	1	FAM178A	FALSE
0.0971845225632674	-0.117940935672436	0.363	0.352	1	TMEM256-PLSCR3	FALSE
0.0971845225632674	-0.117940935672436	0.363	0.352	1	C17orf61-PLSCR3	FALSE
0.0971885005645258	-0.0686362490532904	0.214	0.227	1	KIF21A	FALSE
0.0973143518189549	-0.0183273563485542	0.179	0.148	1	ZNF382	FALSE
0.0973291277742809	-0.0223966265186447	0.218	0.181	1	ZNF66	FALSE
0.0973368533833221	-0.0373431293203911	0.315	0.26	1	PDE4A	FALSE
0.0973372810666374	-0.105001615110945	0.409	0.39	1	RAB34	FALSE
0.097513147639097	-0.0261802904338456	0.255	0.211	1	NSRP1	FALSE
0.0977721947968137	-0.0982498091185324	0.376	0.365	1	MGEA5	FALSE
0.0978176876422175	-0.00366397537168617	0.309	0.262	1	CENPO	FALSE
0.0978290643226796	-0.0355575727118483	0.341	0.281	1	WSB1	FALSE
0.0978652540626048	-0.0115523158393799	0.169	0.14	1	C1orf131	FALSE
0.0978859694997809	-0.0315742318099819	0.194	0.162	1	ARHGAP6	FALSE
0.0980076410448765	-0.0170968538132542	0.247	0.207	1	GLTP	FALSE
0.0981997901204426	-0.0126547129538337	0.192	0.159	1	ZFP62	FALSE
0.0983060345092828	-0.0193482086596576	0.177	0.146	1	VWA9	FALSE
0.0983431686981269	-0.0165263782687343	0.22	0.183	1	C17orf80	FALSE
0.0983438713928544	-0.00167905421262149	0.641	0.548	1	DOCK8	FALSE
0.098448269708692	-0.0181473873673094	0.256	0.215	1	RP11-863K10.7	FALSE
0.0985933745654927	-0.0289510774940017	0.182	0.151	1	PIGG	FALSE
0.0986119650931219	-0.0427524747847172	0.255	0.209	1	IARS	FALSE
0.0986655423005816	-0.0314999675602107	0.259	0.215	1	APOL6	FALSE
0.0987775805502513	-0.034281114007453	0.422	0.35	1	DDX17	FALSE
