p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
0.0111024602638976	0.042723142487199	0.776	0.646	1	FAM19A2	FALSE
0.011143225773336	-0.0108258583399579	0.329	0.252	1	C21orf58	FALSE
0.0111580165544688	-0.107637363529263	0.869	0.809	1	MPP7	FALSE
0.0111869499203311	-0.00349571083745448	0.203	0.154	1	TMEM154	FALSE
0.0112048902011058	0.0222948170748725	0.549	0.432	1	FAM102B	FALSE
0.0112059291968826	-0.00858897962292743	0.217	0.162	1	LRRC37A3	FALSE
0.0112385095056392	0.00438071287080671	0.214	0.163	1	TRAIP	FALSE
0.0112699749339445	-0.00302368680684481	0.138	0.101	1	HAUS1	FALSE
0.0112741827130505	-0.017536072513009	0.16	0.117	1	KIF4A	FALSE
0.0112944727512272	0.0176380528836586	0.736	0.607	1	ACYP2	FALSE
0.0113077879288142	-0.00584953304573219	0.111	0.078	1	RP11-295P9.3	FALSE
0.0113106960003199	0.0329191231009541	0.533	0.433	1	FAM189A1	FALSE
0.0113234318307766	0.00670713649848539	0.115	0.083	1	ARHGEF38	FALSE
0.0113332476691673	0.0109338406893738	0.539	0.419	1	MEF2D	FALSE
0.0113369894827671	-0.0242625908202668	0.241	0.179	1	FAM221B	FALSE
0.0113427453315397	-0.0068892757123174	0.331	0.254	1	STX17	FALSE
0.0113463685015681	0.00779253758647303	0.202	0.154	1	ITGBL1	FALSE
0.0113629397183758	0.00795017468150247	0.14	0.101	1	SNRNP27	FALSE
0.0113809579565138	0.00413725794792119	0.315	0.243	1	KIAA1217	FALSE
0.011395238210344	-0.131942563538249	0.598	0.566	1	UBE2D2	FALSE
0.0114026937517761	0.000165608659909222	0.45	0.347	1	ACAT2	FALSE
0.011407037226909	-0.129758417805617	0.546	0.506	1	NDUFS1	FALSE
0.011423322423613	-0.0145856775246752	0.302	0.228	1	S100PBP	FALSE
0.0114240355706766	0.00524148518972123	0.358	0.273	1	RPL6	FALSE
0.0114306298133357	0.033082612679715	0.736	0.615	1	PTPRJ	FALSE
0.0114439671451385	-0.0097061042692631	0.297	0.226	1	ETV2	FALSE
0.0114513371692319	-0.00704346690888144	0.177	0.131	1	ZNF239	FALSE
0.0114656055249966	-0.012856774162506	0.173	0.127	1	DGKI	FALSE
0.0114824395633217	0.00103516026227346	0.461	0.356	1	CASS4	FALSE
0.0115070763684091	0.000497116554709631	0.407	0.313	1	TAF4B	FALSE
0.0115185115126363	0.00530343185006996	0.142	0.104	1	IKZF4	FALSE
0.0115276169959838	0.00382275482788597	0.237	0.181	1	SLC22A18AS	FALSE
0.0115285147443482	-0.00644414439753899	0.372	0.285	1	MIEF2	FALSE
0.0115423205048831	0.0058766143494956	0.467	0.36	1	SMU1	FALSE
0.0115428151216509	-0.00197083236670134	0.14	0.102	1	NR2F6	FALSE
0.0115465071298541	-0.00135783082287264	0.145	0.106	1	TNFRSF14	FALSE
0.0115497610904687	-0.00332161899805644	0.351	0.269	1	FEM1C	FALSE
0.0115669449768502	-0.0116865287660396	0.231	0.175	1	PTPN7	FALSE
0.0116014430624022	-0.00756271338162529	0.336	0.256	1	AK3	FALSE
0.0116276693636981	-0.0112674622249425	0.194	0.144	1	YIPF1	FALSE
0.0116758636753581	-0.00841797598025115	0.188	0.14	1	MRPL14	FALSE
0.0116780916970697	-0.00518391212971692	0.344	0.265	1	ATF1	FALSE
0.0116833707958783	0.0118286835670723	0.115	0.083	1	CENPB	FALSE
0.0117225656516606	0.0256500625813476	0.415	0.325	1	ISOC2	FALSE
0.0117263428659352	-0.00690125094353933	0.427	0.332	1	AC024940.1	FALSE
0.0117382355953526	0.00483280462384728	0.174	0.13	1	MAGEH1	FALSE
0.0117423021273943	-0.11785543943962	0.754	0.698	1	HNRNPL	FALSE
0.0117470943892299	-0.00825588184068754	0.304	0.232	1	CTBP1	FALSE
0.0117657619700949	0.00483804176718072	0.492	0.388	1	EXTL2	FALSE
0.0117662228354381	-0.00554817467866314	0.365	0.286	1	GFM1	FALSE
0.0117682086316627	0.00651076467603201	0.259	0.198	1	CCNA2	FALSE
0.0117827720598427	-0.013436275964562	0.411	0.315	1	NDC1	FALSE
0.0118006107451353	0.00343442872262084	0.267	0.205	1	NADSYN1	FALSE
0.0118161017673811	-0.00316574399837832	0.462	0.361	1	TBPL1	FALSE
0.0118215286576443	0.00445627187042347	0.237	0.181	1	ATP2A3	FALSE
0.0118263403425034	-0.0240051021509068	0.245	0.184	1	EFCAB7	FALSE
0.0118597073837298	-0.0106456936169115	0.372	0.282	1	ZNF213	FALSE
0.0118943611381344	0.0158135204330843	0.462	0.361	1	SCAMP1	FALSE
0.0118998998184557	-0.0105551574371663	0.394	0.301	1	ANKRD37	FALSE
0.011902357780256	0.000576922549906933	0.462	0.359	1	ZC3H6	FALSE
0.0119067254572937	0.00971490034917466	0.461	0.357	1	DCAF4	FALSE
0.0119285101526697	0.0176951387867138	0.466	0.365	1	RP5-1021I20.4	FALSE
0.0119906971736904	-0.0202323957898375	0.357	0.272	1	EXOC6B	FALSE
0.0119925576355134	0.00105924430699914	0.199	0.151	1	FLOT1	FALSE
0.0119934182287419	-0.0272139732214306	0.217	0.162	1	RP11-723O4.6	FALSE
0.012001591902604	-0.00242599307929864	0.18	0.134	1	ATP5D	FALSE
0.0120030729945181	-0.00674975562253471	0.253	0.193	1	SLC35C1	FALSE
0.012004039880829	0.0294824165607779	0.557	0.447	1	METTL8	FALSE
0.0120331135043637	-0.0111403238452514	0.185	0.138	1	TFEC	FALSE
0.012045313668623	0.0111908651872796	0.234	0.178	1	ADCK2	FALSE
0.0120484010941117	0.00175905810534627	0.311	0.242	1	ACVR1C	FALSE
0.0120690752836389	0.00885126462405808	0.154	0.114	1	KNOP1	FALSE
0.0120900332353789	-0.0129411864523403	0.303	0.232	1	PARP1	FALSE
0.0120951086374339	0.00522606083052751	0.342	0.267	1	TTLL3	FALSE
0.0121102096952154	-0.00241317714823175	0.432	0.338	1	PKP4	FALSE
0.0121183731859758	0.0382088661709779	0.553	0.439	1	HDLBP	FALSE
0.0121199360462497	-0.140349295615485	0.515	0.48	1	STAP2	FALSE
0.0121237231191648	-0.0158213601451347	0.321	0.244	1	ZNF343	FALSE
0.0121245504316111	-0.011977638764266	0.158	0.116	1	EPN3	FALSE
0.0121330910585833	-0.00185680985707942	0.322	0.248	1	TERF2	FALSE
0.0121380346173954	-0.00426228951443136	0.141	0.103	1	ADAMTS7	FALSE
0.0121504553636995	-0.00756700886020034	0.317	0.243	1	PSMB10	FALSE
0.0121511480404996	0.00716786130893488	0.393	0.305	1	ACVR1B	FALSE
0.0121607068963568	-0.00152753260405825	0.18	0.135	1	ZACN	FALSE
0.0121828327839893	0.0174155954197226	0.154	0.115	1	NENF	FALSE
0.0121857919727866	-0.00157467624407404	0.546	0.424	1	TBCK	FALSE
0.0122126314014141	-0.00804268202054603	0.339	0.261	1	FOPNL	FALSE
0.0122277531618087	0.037167966863751	0.799	0.671	1	KLF7	FALSE
0.0122315329114441	-0.0965802404045802	0.126	0.153	1	ATHL1	FALSE
0.0122481315604389	-0.0026081347804055	0.189	0.142	1	FAM3A	FALSE
0.0122945536284004	0.00373184508169572	0.196	0.15	1	TREML2	FALSE
0.0122983269494819	0.010498561850385	0.541	0.426	1	DPY30	FALSE
0.0123017553757054	0.00945738067549518	0.586	0.465	1	MAGI2	FALSE
0.0123117691929107	0.0109929844669772	0.638	0.511	1	CLYBL	FALSE
0.012318337582776	-0.00604645920437191	0.21	0.158	1	RNF10	FALSE
0.0123377055231803	0.0102407600602192	0.275	0.212	1	RP11-298I3.5	FALSE
0.0123506016874549	-0.00399351081627622	0.174	0.13	1	TSEN15	FALSE
0.0123667339488631	-0.00218341796236826	0.25	0.192	1	PLCB2	FALSE
0.0123713942574506	-0.151261866825472	0.35	0.35	1	LIMK2	FALSE
0.012374536128698	-0.00960065748103084	0.217	0.164	1	RBMS2	FALSE
0.0123755885085634	-0.0147596856488674	0.481	0.379	1	PRTFDC1	FALSE
0.0123884435154611	0.0407825178124332	0.687	0.557	1	MAPK6	FALSE
0.0123961336192222	0.00300957735696802	0.151	0.111	1	MLST8	FALSE
0.0123962146436793	0.00678365697353581	0.122	0.088	1	DLL4	FALSE
0.0123982228422129	0.00601666367900916	0.107	0.077	1	CELF4	FALSE
0.0124244867378188	0.00762623409262086	0.404	0.32	1	PYGB	FALSE
0.0124260856922879	0.00922398835497679	0.336	0.261	1	ZC3H12A	FALSE
0.0124366771961981	-0.00660473826455696	0.155	0.114	1	PPM1F	FALSE
0.0124377750029434	0.00802248416692647	0.261	0.201	1	RADIL	FALSE
0.0124385984320977	0.000552349964576093	0.463	0.367	1	CEP44	FALSE
0.0124406703455544	-0.00522318915801898	0.158	0.117	1	MTG1	FALSE
0.0124439074141431	0.00630395107928594	0.548	0.427	1	IDH1	FALSE
0.0124442336310765	0.00648035033266084	0.118	0.085	1	SHROOM1	FALSE
0.0124458347939112	-0.0137396374040595	0.228	0.172	1	ZNF805	FALSE
0.0124761919775209	0.00985257028490485	0.13	0.095	1	SMARCE1	FALSE
0.0125384243455238	0.00341306060563229	0.418	0.326	1	C12orf23	FALSE
0.0125396809934798	-0.00833011803371864	0.307	0.234	1	PSMD7	FALSE
0.0125415834077996	-0.00269244898789489	0.152	0.112	1	TRIM11	FALSE
0.012551754762925	-0.0127073511675762	0.22	0.164	1	RPS6KB2	FALSE
0.0125536407966554	-0.0293824123019887	0.358	0.271	1	TRMT61B	FALSE
0.0125539331570392	0.0115032088581022	0.443	0.341	1	DHX38	FALSE
0.0125787041941585	-0.00509885738488242	0.299	0.23	1	STK11IP	FALSE
0.0125874532893968	-0.0135954770529864	0.415	0.314	1	NDUFB5	FALSE
0.0125948842693061	-0.122919532013641	0.16	0.184	1	HIST1H3E	FALSE
0.0125961997411514	-0.00718011384594291	0.367	0.276	1	AP2M1	FALSE
0.0125989298720744	0.0155256112854906	0.549	0.435	1	MCFD2	FALSE
0.0126053378275849	0.00989497500715797	0.553	0.435	1	KPNA4	FALSE
0.0126061973352002	0.0106532456669317	0.144	0.106	1	SRPK1	FALSE
0.0126082437556751	-0.00182006188371309	0.4	0.309	1	DNAI1	FALSE
0.0126108318932054	-0.0127487169103117	0.277	0.209	1	PDCD2	FALSE
0.0126405303777029	0.0235488645211384	0.379	0.297	1	FMNL1	FALSE
0.0126419469373173	-0.0010019744830585	0.42	0.323	1	CAPRIN2	FALSE
0.012645157518723	0.00347425674629037	0.194	0.149	1	PDGFB	FALSE
0.0126549947254064	-0.00341225390396457	0.124	0.09	1	C11orf52	FALSE
0.0126566689040193	-0.0101501402177989	0.394	0.305	1	GNG5	FALSE
0.0126680090564576	-0.00512136317693568	0.195	0.146	1	TMEM150A	FALSE
0.0126989710394265	0.0252634655649195	0.508	0.407	1	DIABLO	FALSE
0.0127088515151549	0.00881975951343894	0.513	0.411	1	EXTL3	FALSE
0.0127171228595954	0.000871568177989612	0.458	0.355	1	WDR91	FALSE
0.0127256973595944	-0.0195117016046154	0.191	0.142	1	MT2A	FALSE
0.0127361323882826	0.00302090868663168	0.241	0.186	1	PEX13	FALSE
0.0127419913296649	0.00192355060196217	0.151	0.11	1	C14orf166B	FALSE
0.0127442506940071	0.00239405625852052	0.238	0.182	1	CCNC	FALSE
0.0127501143457591	0.00300624662146498	0.209	0.16	1	THRA	FALSE
0.012759580884591	-0.0103012477564779	0.243	0.185	1	MCTS1	FALSE
0.0128052600181525	-0.023447017997078	0.358	0.276	1	SRSF4	FALSE
0.0128316950176698	-0.00597162868784434	0.295	0.224	1	UBA1	FALSE
0.012846354716627	-0.126000851011896	0.607	0.575	1	LIN52	FALSE
0.0128654975502891	-0.00877339240540409	0.445	0.339	1	BPTF	FALSE
0.0128664450298103	0.0227574454194406	0.61	0.496	1	ARHGAP21	FALSE
0.0129079667137423	-0.0124744590419005	0.335	0.256	1	TRMT12	FALSE
0.0129108722406678	-0.0123700975042004	0.239	0.181	1	SF3B2	FALSE
0.0129317448766738	0.00686922440104346	0.183	0.137	1	ADCY3	FALSE
0.0129353522332054	0.00244686415751649	0.533	0.42	1	TMEM43	FALSE
0.0129361630572828	-0.0106240589186412	0.212	0.159	1	ZNF669	FALSE
0.0129422612829671	-0.00700250094265462	0.167	0.124	1	RPS4X	FALSE
0.0129423648276012	0.00679649299022866	0.423	0.331	1	GTF2I	FALSE
0.0129465798315737	0.000962138172491162	0.152	0.113	1	TMEM14C	FALSE
0.0129728146124493	0.0010910051725358	0.367	0.284	1	ZBTB44	FALSE
0.0129812513271826	0.0121761960202535	0.26	0.201	1	RANBP6	FALSE
0.0129840477552079	-0.0134161711085349	0.237	0.179	1	SMIM11	FALSE
0.0129929988558135	0.0211649417038987	0.234	0.181	1	TULP2	FALSE
0.0130045499129366	-0.00416698292852602	0.401	0.311	1	C3orf18	FALSE
0.0130064803667248	0.000339960432497011	0.188	0.141	1	PRIM1	FALSE
0.013033079422815	-0.0157441099705734	0.243	0.184	1	SLC38A10	FALSE
0.0130380399134532	-0.0364329292697707	0.404	0.309	1	REST	FALSE
0.0130382306536186	-0.00335634086399944	0.116	0.083	1	TRAPPC3L	FALSE
0.0130504633870901	0.000637451652170107	0.144	0.106	1	NUP210L	FALSE
0.0130723072312543	0.0173191385989625	0.477	0.378	1	C16orf62	FALSE
0.0130725551535261	8.86765269035583e-05	0.107	0.076	1	TNS1	FALSE
0.013117102379011	0.00136283980125479	0.302	0.233	1	RP1-130H16.18	FALSE
0.0131554932271348	0.00189355590105789	0.459	0.364	1	RASGRP2	FALSE
0.0131748071615064	0.0280884941856957	0.557	0.444	1	ZNF652	FALSE
0.0131856438248679	0.0226919613456547	0.548	0.444	1	PICALM	FALSE
0.0131964549253999	-0.137300792215568	0.651	0.589	1	SYNE2	FALSE
0.0132025451542138	-0.0141873091023633	0.407	0.314	1	UPP1	FALSE
0.0132565687808991	-0.0280717962686412	0.434	0.324	1	LACTB2	FALSE
0.013279485312128	-0.00149915465380004	0.162	0.12	1	GPN2	FALSE
0.0133044660187785	0.00216283407835538	0.574	0.476	1	KCNQ1	FALSE
0.0133754305088154	-0.0105422012643729	0.332	0.254	1	RNF2	FALSE
0.0134131665854393	-0.00412094042277869	0.201	0.151	1	TMEM106C	FALSE
0.0134653380206519	-0.00638333681626602	0.217	0.165	1	KATNA1	FALSE
0.0134739802082349	-0.0114046134499814	0.246	0.187	1	EMC1	FALSE
0.0134762984167139	-0.00724656867909718	0.275	0.212	1	DTD2	FALSE
0.0135057042813419	0.000369800249966051	0.177	0.133	1	OBSL1	FALSE
0.013554765723321	0.00415801010887162	0.21	0.161	1	NEK9	FALSE
0.0136029562362657	-0.0154014856781726	0.207	0.157	1	WDR34	FALSE
0.0136216852595969	-0.0110511175899121	0.105	0.075	1	SPNS3	FALSE
0.0136227630118684	-0.0018888478457606	0.221	0.169	1	VWA9	FALSE
0.0136393343121143	-0.00554123709161064	0.339	0.261	1	METTL3	FALSE
0.0136538045869573	0.00418709391925964	0.585	0.452	1	C1orf63	FALSE
0.0136846822701855	-0.0215203130662993	0.295	0.222	1	MOAP1	FALSE
0.0136971144992902	-0.00969481410523038	0.12	0.086	1	RAB39B	FALSE
0.0136974237947969	-0.00763424708634458	0.225	0.173	1	UROD	FALSE
0.0136983648306757	-0.0198188077936479	0.318	0.241	1	ZNF808	FALSE
0.013720684278608	-0.00234919139692158	0.331	0.257	1	SET	FALSE
0.0137209450947417	-0.0232695437494284	0.429	0.331	1	HINT3	FALSE
0.0137592402450019	1.74320795122973e-05	0.105	0.075	1	LPPR1	FALSE
0.0137601939828302	-0.141304622417	0.674	0.597	1	DNAJB11	FALSE
0.0137610674890268	-0.00344027244370526	0.423	0.331	1	RPA1	FALSE
0.0137717633442512	-0.00316698519270575	0.314	0.242	1	EXOSC1	FALSE
0.0137825814982453	0.00375139173026437	0.127	0.093	1	ZNF350	FALSE
0.013843730921561	-0.148086687678324	0.541	0.493	1	PACS1	FALSE
0.0138628207751223	-0.010193054682112	0.382	0.296	1	KDM8	FALSE
0.0138732414152481	0.0161118190161248	0.369	0.288	1	INPP5F	FALSE
0.0138962173069074	0.0105897790802634	0.544	0.423	1	MKKS	FALSE
0.0139178591307897	-0.00256754366319156	0.466	0.363	1	ZNF627	FALSE
0.0139211915050646	-0.00728394396020729	0.192	0.145	1	JPH3	FALSE
0.0139355307120694	-0.136275176524087	0.58	0.552	1	PBX4	FALSE
0.0139449727002724	0.0199744772332658	0.563	0.456	1	AMPD3	FALSE
0.0139541368414873	0.0015647602086255	0.353	0.275	1	PGAP1	FALSE
0.0139556071635184	-0.00914177184782994	0.42	0.32	1	FAM13B	FALSE
0.0139578068962467	0.000859419634710201	0.234	0.181	1	NCKIPSD	FALSE
0.0139848171493184	0.0064652374409539	0.245	0.19	1	TEX10	FALSE
0.013993494219345	-0.00259180855611096	0.163	0.122	1	RNF114	FALSE
0.0140005900893621	0.0185067224732515	0.472	0.372	1	RASGRP1	FALSE
0.0140270782352111	-0.0130902750545152	0.237	0.18	1	VPS54	FALSE
0.0140330091608098	-0.00604584197915514	0.375	0.292	1	GOLPH3	FALSE
0.0140409646228722	-0.00533113637671107	0.324	0.253	1	LRCH3	FALSE
0.0140425700360274	0.000974315550722582	0.433	0.339	1	ATRX	FALSE
0.0140440477432779	-0.00194952347406413	0.297	0.233	1	GDAP1	FALSE
0.0140570075366244	-0.00740493890745253	0.277	0.212	1	FMR1	FALSE
0.014070955670597	0.00771656836918044	0.284	0.22	1	AKR1B1	FALSE
0.0140797366024895	-0.149562957930363	0.315	0.319	1	AP1M1	FALSE
0.0140956983308604	-0.00825804111491646	0.31	0.239	1	BET1	FALSE
0.0141011087787335	-0.00815803299950957	0.282	0.217	1	DKFZP667F0711	FALSE
0.0141047909098471	-0.0160697501651583	0.402	0.309	1	NUDT5	FALSE
0.0141297736470108	-0.00293026058799856	0.237	0.18	1	RNF126	FALSE
0.0141503005066422	-0.0082276726041931	0.213	0.161	1	RP11-934B9.3	FALSE
0.0141633697931455	0.00373499124034209	0.104	0.074	1	TMEM214	FALSE
0.0141676432458931	-0.0119037583157636	0.261	0.201	1	PSME3	FALSE
0.0141698176908899	0.00877476586434528	0.259	0.2	1	CIAPIN1	FALSE
0.0141730847045078	0.00788171916007174	0.194	0.147	1	C12orf43	FALSE
0.0142058379178051	-0.00205374978317835	0.151	0.113	1	CEP72	FALSE
0.0142135548718001	-0.00579727107021522	0.447	0.347	1	HEMK1	FALSE
0.0142146899284069	-0.00316038247046127	0.108	0.078	1	CELSR1	FALSE
0.0142278064688488	-0.000626239872017931	0.216	0.164	1	PEX10	FALSE
0.0142381193346589	-0.0165577508477872	0.188	0.142	1	KLHDC1	FALSE
0.0142761551538615	-0.00602429489288969	0.401	0.309	1	SHARPIN	FALSE
0.0142848062319421	-0.00518530690693941	0.224	0.169	1	TRAPPC2L	FALSE
0.0142911864910496	-0.138212799740526	0.261	0.272	1	RRM2	FALSE
0.0142918982415644	-0.023086780937417	0.22	0.167	1	ACACB	FALSE
0.0142983684324995	-0.128629141901141	0.758	0.707	1	SNRK	FALSE
0.0143140334924993	0.0201050349101417	0.48	0.379	1	THAP6	FALSE
0.014342469843986	-0.120329786964978	0.66	0.618	1	PAICS	FALSE
0.0143428850179714	-0.0153318941087622	0.371	0.284	1	NRGN	FALSE
0.0143706000493112	0.00160860871528057	0.479	0.381	1	KIAA1549	FALSE
0.0143901106791558	-0.00620018594048316	0.344	0.265	1	RRM1	FALSE
0.0143949323906097	-0.137107974060036	0.398	0.393	1	FAM184A	FALSE
0.0144010617124455	0.000665181831400408	0.331	0.254	1	UBB	FALSE
0.0144127338988934	0.0123592821498745	0.308	0.244	1	APOM	FALSE
0.014443519554362	-0.00242084233949669	0.448	0.352	1	CEP152	FALSE
0.0144497579837127	-0.00594519440709884	0.119	0.086	1	TFDP1	FALSE
0.0144578247637053	0.00490839566043444	0.443	0.35	1	CTD-2215E18.1	FALSE
0.0144591318889674	-0.0101871150394995	0.322	0.247	1	TMEM223	FALSE
0.0144846106184827	0.00145402735501882	0.331	0.258	1	SETD9	FALSE
0.0145233286210411	-0.0167056553461254	0.42	0.325	1	GGCT	FALSE
0.0145647909509718	0.00985955981265363	0.533	0.416	1	PCMTD1	FALSE
0.0145665260307955	-0.0203354136859342	0.21	0.157	1	ACTR3B	FALSE
0.0145926933974637	0.0157692730149623	0.6	0.477	1	RAP1B	FALSE
0.0146968557991843	0.0198111139590057	0.562	0.454	1	MARCH6	FALSE
0.0147014196175709	-0.0157322141166181	0.383	0.293	1	AP003041.2	FALSE
0.0147153605624251	-0.00465485010236488	0.426	0.326	1	PGBD4	FALSE
0.014717650976593	-0.00440531192953242	0.394	0.304	1	RPS23	FALSE
0.0147369823566666	0.0237231030486516	0.277	0.215	1	SRCIN1	FALSE
0.014748423183703	-0.00268382361780328	0.216	0.165	1	PBDC1	FALSE
0.0147640170892254	0.00155608586916828	0.183	0.138	1	TRIT1	FALSE
0.0147668373026591	0.0155322219454458	0.548	0.431	1	EIF4E	FALSE
0.0147753602313	-0.13947058220841	0.618	0.561	1	TSGA10	FALSE
0.0147780515018915	-0.00825243263997794	0.29	0.226	1	NMI	FALSE
0.0147913457474031	-0.0077990940076193	0.288	0.22	1	RP11-159D12.5	FALSE
0.0148376352741055	0.00370927239764487	0.109	0.079	1	OAZ3	FALSE
0.014839106422856	-0.108581221922708	0.116	0.141	1	FBXO47	FALSE
0.0148451615198674	0.00672596954939529	0.109	0.078	1	MTA1	FALSE
0.0148522908726257	-0.00559092098208236	0.4	0.313	1	TRIM59	FALSE
0.0148814974616191	-0.130983834553055	0.68	0.62	1	RNF216	FALSE
0.014931589346926	0.0120454350004909	0.131	0.097	1	TMEM151B	FALSE
0.0149341302995116	-0.0035827699430018	0.194	0.146	1	FITM2	FALSE
0.0149806054709237	0.00684611994430695	0.574	0.457	1	ITGA1	FALSE
0.0150608447180914	0.00399458724189167	0.343	0.267	1	C12orf5	FALSE
0.0150662470610866	0.0100653204921007	0.297	0.233	1	DDX11	FALSE
0.0150773688766047	0.000346733692766776	0.14	0.103	1	ZNF419	FALSE
0.015077660439775	-0.00450982320411641	0.412	0.321	1	DCAF16	FALSE
0.0151034965665877	-0.00451559976158927	0.238	0.182	1	C3orf83	FALSE
0.0151123705693334	0.000975894625999923	0.14	0.104	1	RAD51C	FALSE
0.0151313363394618	-0.0148326259433747	0.25	0.191	1	CENPH	FALSE
0.0151385429517811	0.00600010287411812	0.535	0.423	1	UPP2	FALSE
0.0151447631615745	-0.0052558376405063	0.248	0.191	1	PNPLA3	FALSE
0.0151536012564366	0.0124394957823868	0.488	0.384	1	KIF11	FALSE
0.0151766822758969	0.000698377100577019	0.344	0.269	1	MPHOSPH8	FALSE
0.0151927694343801	-0.00397685869619999	0.184	0.14	1	NBPF1	FALSE
0.0151953791855923	-0.0105424637458307	0.221	0.169	1	NOL10	FALSE
0.0152252286013159	0.0206002743541764	0.526	0.42	1	PLEKHA8	FALSE
0.0152361330915247	-0.0149856034952988	0.434	0.331	1	CSTF1	FALSE
0.0152561734648931	0.049723488394132	0.711	0.586	1	DIAPH1	FALSE
0.0152563225674166	-0.149230921792634	0.501	0.463	1	RANGAP1	FALSE
0.0152565424930775	-0.00962295860563006	0.165	0.122	1	GCN1L1	FALSE
0.0152633099186434	-0.0180440875954446	0.141	0.103	1	NKAP	FALSE
0.0152771802769629	0.00289143006213077	0.485	0.38	1	CLDND1	FALSE
0.0153286469312471	-0.00226791195836906	0.369	0.287	1	XRN2	FALSE
0.0153315093086583	-0.00888213697297396	0.332	0.257	1	FAM91A1	FALSE
0.015334145562504	0.0155773815036538	0.151	0.113	1	ABCD4	FALSE
0.0153628505931329	-0.0126998123173884	0.242	0.185	1	TRPC4AP	FALSE
0.0153697804902513	-0.149387566149919	0.585	0.53	1	BCL2L2-PABPN1	FALSE
0.0154216452464164	-0.00549241631883372	0.102	0.073	1	ARMC12	FALSE
0.015429056881658	-0.0233462752143649	0.169	0.126	1	IQCA1	FALSE
0.0154367425669748	0.00662265526203099	0.25	0.193	1	SUPT4H1	FALSE
0.0154619494759573	-0.00677408740371831	0.111	0.079	1	MLH3	FALSE
0.0154681956898921	-0.0135375410969681	0.254	0.193	1	SKIV2L	FALSE
0.0154921962567798	-0.00244510372820295	0.474	0.375	1	SLC45A4	FALSE
0.0155184259041984	0.0135359813156365	0.221	0.173	1	PKHD1	FALSE
0.0155670300264419	-0.00799349260525056	0.364	0.286	1	DCLRE1C	FALSE
0.0155777532305178	0.0441029082034963	0.766	0.65	1	TCF7	FALSE
0.0155788319041929	-0.0013398085456397	0.368	0.286	1	PSMD14	FALSE
0.0155879909836687	0.0159083357915326	0.573	0.46	1	ARID1A	FALSE
0.0156029270166666	-0.00376727949137384	0.264	0.206	1	SLC9A3R1	FALSE
0.0156182101574748	-0.0238554049900332	0.346	0.267	1	TRHDE	FALSE
0.0156515274009776	0.00556034942253367	0.154	0.114	1	DOK4	FALSE
0.0156586788778039	-0.00849690068423103	0.358	0.275	1	PBRM1	FALSE
0.0156597946842366	0.00552099360121827	0.342	0.268	1	ACTR10	FALSE
0.0156718549388657	-0.00435712716984249	0.22	0.168	1	TTC26	FALSE
0.0157047070269328	0.0292951209056318	0.546	0.434	1	TXLNB	FALSE
0.0157062698222886	0.00256151289152939	0.398	0.311	1	LRRIQ3	FALSE
0.0157086796040135	-0.0352387739105023	0.242	0.185	1	MEGF11	FALSE
0.01571348311109	-0.153930888621626	0.535	0.501	1	EEFSEC	FALSE
0.0157177330608155	-0.0138112270282942	0.411	0.318	1	NDUFAF2	FALSE
0.0157454374242556	0.0254970064839163	0.683	0.541	1	ATP6V0A4	FALSE
0.0157570097722674	0.0116841945343745	0.102	0.073	1	TEAD2	FALSE
0.0157655942661348	0.0311925241757811	0.686	0.563	1	PTCH1	FALSE
0.0157750852168425	0.0168952427937489	0.268	0.211	1	RP1-66C13.4	FALSE
0.0157938168777212	0.0114985505017182	0.588	0.464	1	SIDT1	FALSE
